Order_ID,Customer_ID,Order_Date,City,Restaurant_Name,Food_Category,Item_Name,Quantity,Order_Value,Delivery_Time_Min,Payment_Method,Rating,Month,Day,Delivery_Status
2087,266,2024-02-05,Hubli,Pizza Hut,Dessert,Chicken Biryani,2,200.61,32,CARD,4.0,2,Monday,Normal
2088,115,2024-02-05,Mysuru,Meghana Foods,Fast Food,Veg Biryani,3,215.88,28,UPI,5.0,2,Monday,Fast
2089,87,2024-01-04,Bangalore,Mcdonald'S,North Indian,Veg Biryani,1,452.09,67,UPI,3.0,1,Thursday,Late
2090,105,2024-02-06,Hubli,Mcdonald'S,North Indian,Chicken Pizza,4,320.56,22,UPI,4.0,2,Tuesday,Fast
2091,222,2024-02-05,Bangalore,Domino'S,Dessert,Cheese Pizza,3,666.48,62,CARD,2.9847560975609757,2,Monday,Late
2092,39,2024-02-05,Mangalore,Empire,Dessert,Garlic Bread,1,600.63,35,UPI,4.0,2,Monday,Normal
2093,52,2024-03-31,Hubli,Domino'S,North Indian,Veg Pizza,1,287.22,52,CARD,2.0,3,Sunday,Late
2094,101,2024-02-05,Bangalore,Mcdonald'S,Biryani,Garlic Bread,3,209.62,55,UPI,5.0,2,Monday,Late
2095,110,2024-02-05,Bangalore,Mcdonald'S,North Indian,Paneer Curry,2,602.79,17,CARD,2.9847560975609757,2,Monday,Fast
2096,135,2024-02-05,Mysuru,Empire,South Indian,Dosa,2,716.96,68,CARD,3.0,2,Monday,Late
2097,249,2024-03-03,Hubli,Meghana Foods,Dessert,Dosa,4,320.88,29,UPI,3.0,3,Sunday,Fast
2098,215,2024-02-05,Mysuru,Empire,Fast Food,Chicken Pizza,4,770.29,57,UPI,3.0,2,Monday,Late
2099,204,2024-02-05,Mangalore,Mcdonald'S,North Indian,Fries,2,139.69,32,UPI,2.0,2,Monday,Normal
2100,210,2024-01-08,Hubli,Kfc,Dessert,Fries,4,670.14,42,CARD,3.0,1,Monday,Normal
2101,28,2024-02-05,Mysuru,Empire,Fast Food,Chicken Biryani,4,398.67,51,CARD,5.0,2,Monday,Late
2102,106,2024-02-05,Hubli,Domino'S,North Indian,Dosa,1,766.19,16,CARD,1.0,2,Monday,Fast
2103,171,2024-02-15,Bangalore,Pizza Hut,North Indian,Veg Biryani,3,484.12,25,UPI,4.0,2,Thursday,Fast
2104,118,2024-02-05,Hubli,Empire,South Indian,Veg Biryani,2,759.21,17,UPI,5.0,2,Monday,Fast
2105,53,2024-02-05,Mangalore,Pizza Hut,Biryani,Chicken Biryani,3,136.49,55,CARD,1.0,2,Monday,Late
2106,140,2024-02-05,Hubli,Domino'S,Dessert,Cheese Pizza,1,170.25,61,CARD,1.0,2,Monday,Late
2107,8,2024-03-10,Bangalore,Pizza Hut,North Indian,Fries,2,685.4,69,CASH,3.0,3,Sunday,Late
2108,218,2024-03-06,Bangalore,Kfc,Dessert,Garlic Bread,2,187.78,56,UPI,4.0,3,Wednesday,Late
2109,193,2024-02-05,Bangalore,Domino'S,South Indian,Dosa,3,448.68,59,UPI,5.0,2,Monday,Late
2110,126,2024-02-05,Mangalore,Empire,Dessert,Dosa,1,427.54,51,UPI,4.0,2,Monday,Late
2111,119,2024-02-05,Mangalore,Meghana Foods,Fast Food,Chicken Biryani,3,217.76,55,UPI,1.0,2,Monday,Late
2112,288,2024-02-05,Mangalore,Meghana Foods,Biryani,Cheese Pizza,2,394.17,68,CARD,5.0,2,Monday,Late
2113,291,2024-02-05,Mangalore,Kfc,South Indian,Chicken Biryani,3,687.34,17,CASH,2.9847560975609757,2,Monday,Fast
2114,290,2024-02-05,Bangalore,Kfc,Biryani,Dosa,4,491.0,35,CARD,3.0,2,Monday,Normal
2115,237,2024-02-05,Mangalore,Mcdonald'S,Fast Food,Cheese Pizza,4,595.49,39,CARD,1.0,2,Monday,Normal
2116,83,2024-03-07,Bangalore,Domino'S,Biryani,Garlic Bread,1,146.56,42,CARD,2.0,3,Thursday,Normal
2117,269,2024-02-05,Mangalore,Empire,South Indian,Veg Pizza,3,199.96,33,CASH,5.0,2,Monday,Normal
2118,166,2024-02-05,Bangalore,Domino'S,Dessert,Dosa,2,665.91,60,CASH,5.0,2,Monday,Late
2119,129,2024-02-05,Mysuru,Empire,Biryani,Chicken Pizza,4,126.68,41,CARD,2.0,2,Monday,Normal
2120,241,2024-02-05,Mysuru,Domino'S,Biryani,Cheese Pizza,4,345.1,18,UPI,4.0,2,Monday,Fast
2121,81,2024-02-05,Mangalore,Domino'S,Dessert,Veg Pizza,2,306.71,67,CARD,5.0,2,Monday,Late
2122,157,2024-02-17,Hubli,Kfc,North Indian,Dosa,2,172.68,24,UPI,2.9847560975609757,2,Saturday,Fast
2123,111,2024-02-05,Mysuru,Meghana Foods,Fast Food,Chicken Pizza,4,344.51,64,UPI,5.0,2,Monday,Late
2124,142,2024-03-19,Mangalore,Domino'S,Biryani,Veg Pizza,2,792.58,20,UPI,2.0,3,Tuesday,Fast
2125,74,2024-02-05,Bangalore,Empire,Fast Food,Veg Pizza,2,467.96,43,CARD,2.9847560975609757,2,Monday,Normal
2126,242,2024-02-05,Mangalore,Pizza Hut,Biryani,Dosa,4,376.57,39,CARD,3.0,2,Monday,Normal
2127,160,2024-02-05,Mangalore,Pizza Hut,North Indian,Veg Biryani,2,762.93,68,CASH,2.9847560975609757,2,Monday,Late
2128,74,2024-02-25,Mangalore,Mcdonald'S,Dessert,Cheese Pizza,4,563.42,26,UPI,3.0,2,Sunday,Fast
2129,239,2024-02-05,Hubli,Domino'S,North Indian,Dosa,2,380.07,26,UPI,2.0,2,Monday,Fast
2130,227,2024-02-16,Mysuru,Pizza Hut,North Indian,Chicken Biryani,3,183.99,38,CASH,5.0,2,Friday,Normal
2131,7,2024-02-05,Bangalore,Kfc,South Indian,Fries,1,797.1,60,CASH,3.0,2,Monday,Late
2132,30,2024-02-05,Mangalore,Meghana Foods,South Indian,Garlic Bread,2,441.94,70,UPI,1.0,2,Monday,Late
2133,20,2024-02-05,Bangalore,Domino'S,Biryani,Cheese Pizza,4,687.16,22,UPI,4.0,2,Monday,Fast
2134,32,2024-02-05,Mangalore,Kfc,Biryani,Paneer Curry,1,346.21,58,CASH,2.9847560975609757,2,Monday,Late
2135,87,2024-03-16,Hubli,Mcdonald'S,Fast Food,Fries,4,689.65,57,UPI,1.0,3,Saturday,Late
2136,99,2024-02-05,Mysuru,Pizza Hut,Biryani,Garlic Bread,1,307.36,27,UPI,4.0,2,Monday,Fast
2137,89,2024-03-22,Bangalore,Kfc,Dessert,Dosa,3,200.05,44,UPI,2.9847560975609757,3,Friday,Normal
2138,45,2024-02-05,Bangalore,Pizza Hut,Fast Food,Chicken Pizza,1,246.25,52,UPI,2.0,2,Monday,Late
2139,6,2024-01-28,Hubli,Mcdonald'S,Fast Food,Veg Biryani,3,689.37,56,CARD,2.9847560975609757,1,Sunday,Late
2140,68,2024-02-05,Hubli,Kfc,Biryani,Chicken Biryani,2,504.23,41,CARD,2.0,2,Monday,Normal
2141,140,2024-02-05,Mysuru,Kfc,South Indian,Chicken Biryani,1,453.12,52,CASH,3.0,2,Monday,Late
2142,268,2024-02-27,Bangalore,Pizza Hut,North Indian,Fries,2,485.81,28,CARD,3.0,2,Tuesday,Fast
2143,148,2024-02-05,Mangalore,Mcdonald'S,Dessert,Cheese Pizza,2,295.59,44,CASH,1.0,2,Monday,Normal
2144,60,2024-03-07,Bangalore,Mcdonald'S,Biryani,Garlic Bread,3,373.15,39,UPI,1.0,3,Thursday,Normal
2145,166,2024-02-05,Hubli,Pizza Hut,Biryani,Fries,4,347.6,56,UPI,2.0,2,Monday,Late
2146,184,2024-02-05,Mangalore,Mcdonald'S,Biryani,Veg Pizza,4,670.27,44,UPI,5.0,2,Monday,Normal
2147,223,2024-02-05,Mysuru,Kfc,Dessert,Paneer Curry,3,448.14,40,CASH,1.0,2,Monday,Normal
2148,120,2024-02-05,Hubli,Empire,Dessert,Paneer Curry,4,523.29,25,UPI,2.0,2,Monday,Fast
2149,154,2024-03-17,Mangalore,Domino'S,North Indian,Chicken Pizza,2,571.12,65,UPI,1.0,3,Sunday,Late
2150,159,2024-02-05,Mangalore,Empire,Biryani,Garlic Bread,1,567.85,27,CARD,3.0,2,Monday,Fast
2151,158,2024-02-05,Mysuru,Domino'S,South Indian,Cheese Pizza,2,224.81,50,CASH,1.0,2,Monday,Late
2152,245,2024-02-05,Bangalore,Mcdonald'S,North Indian,Fries,2,740.73,57,CARD,4.0,2,Monday,Late
2153,125,2024-02-05,Bangalore,Empire,Biryani,Fries,3,730.65,67,CARD,5.0,2,Monday,Late
2154,202,2024-02-05,Hubli,Mcdonald'S,North Indian,Veg Pizza,2,722.2,26,CARD,3.0,2,Monday,Fast
2155,186,2024-02-13,Bangalore,Meghana Foods,North Indian,Fries,1,558.99,23,CARD,2.0,2,Tuesday,Fast
2156,23,2024-02-05,Hubli,Pizza Hut,Dessert,Fries,2,409.48,33,CASH,4.0,2,Monday,Normal
2157,247,2024-02-05,Hubli,Domino'S,Biryani,Fries,1,436.15,20,CASH,2.9847560975609757,2,Monday,Fast
2158,52,2024-02-05,Bangalore,Domino'S,Dessert,Chicken Pizza,4,586.68,15,CARD,2.9847560975609757,2,Monday,Fast
2159,206,2024-02-05,Mysuru,Empire,Dessert,Cheese Pizza,4,461.4,64,CARD,2.9847560975609757,2,Monday,Late
2160,172,2024-02-05,Bangalore,Domino'S,South Indian,Dosa,4,711.81,20,CARD,1.0,2,Monday,Fast
2161,173,2024-03-31,Mysuru,Domino'S,North Indian,Paneer Curry,4,415.72,44,CASH,1.0,3,Sunday,Normal
2162,63,2024-02-05,Hubli,Pizza Hut,North Indian,Burger,3,409.48,58,CASH,1.0,2,Monday,Late
2163,278,2024-02-05,Mysuru,Empire,South Indian,Veg Pizza,4,340.75,55,UPI,5.0,2,Monday,Late
2164,58,2024-02-15,Bangalore,Mcdonald'S,South Indian,Veg Biryani,2,177.15,21,CARD,2.9847560975609757,2,Thursday,Fast
2165,75,2024-02-05,Hubli,Kfc,Dessert,Garlic Bread,2,744.77,68,UPI,5.0,2,Monday,Late
2166,235,2024-02-05,Hubli,Empire,Fast Food,Chicken Pizza,1,379.7,61,UPI,3.0,2,Monday,Late
2167,155,2024-02-05,Bangalore,Domino'S,Dessert,Cheese Pizza,4,776.31,65,CARD,5.0,2,Monday,Late
2168,134,2024-02-08,Mangalore,Mcdonald'S,Biryani,Veg Pizza,3,509.87,28,CARD,3.0,2,Thursday,Fast
2169,96,2024-02-05,Bangalore,Meghana Foods,South Indian,Chicken Pizza,3,305.42,41,CARD,1.0,2,Monday,Normal
2170,213,2024-02-05,Mysuru,Kfc,South Indian,Paneer Curry,3,186.06,29,UPI,2.9847560975609757,2,Monday,Fast
2171,167,2024-02-05,Mysuru,Meghana Foods,South Indian,Paneer Curry,4,551.65,36,UPI,4.0,2,Monday,Normal
2172,244,2024-02-05,Hubli,Empire,Dessert,Burger,4,223.21,69,CARD,2.0,2,Monday,Late
2173,273,2024-02-05,Hubli,Kfc,South Indian,Veg Pizza,1,549.34,50,CASH,1.0,2,Monday,Late
2174,107,2024-02-05,Mysuru,Kfc,Dessert,Garlic Bread,4,140.1,54,UPI,2.0,2,Monday,Late
2175,181,2024-02-05,Hubli,Pizza Hut,Dessert,Dosa,4,792.98,39,UPI,2.0,2,Monday,Normal
2176,194,2024-02-05,Bangalore,Empire,Biryani,Veg Biryani,1,508.11,26,CARD,2.9847560975609757,2,Monday,Fast
2177,206,2024-02-05,Hubli,Domino'S,South Indian,Paneer Curry,3,337.19,38,UPI,2.9847560975609757,2,Monday,Normal
2178,163,2024-03-05,Mangalore,Empire,Biryani,Fries,4,634.64,33,CARD,2.0,3,Tuesday,Normal
2179,91,2024-02-05,Bangalore,Mcdonald'S,Dessert,Garlic Bread,2,584.68,21,CARD,5.0,2,Monday,Fast
2180,215,2024-02-05,Mysuru,Pizza Hut,North Indian,Veg Biryani,2,534.6,47,UPI,5.0,2,Monday,Late
2181,293,2024-02-05,Hubli,Meghana Foods,Biryani,Chicken Pizza,4,585.37,38,UPI,2.9847560975609757,2,Monday,Normal
2182,200,2024-03-11,Mysuru,Domino'S,South Indian,Burger,2,239.14,60,CARD,3.0,3,Monday,Late
2183,68,2024-02-05,Bangalore,Domino'S,North Indian,Garlic Bread,4,286.63,53,CARD,2.0,2,Monday,Late
2184,91,2024-02-29,Bangalore,Meghana Foods,Dessert,Chicken Pizza,2,434.3,19,UPI,2.9847560975609757,2,Thursday,Fast
2185,17,2024-03-28,Hubli,Mcdonald'S,South Indian,Fries,1,652.47,31,UPI,1.0,3,Thursday,Normal
2186,274,2024-02-05,Mangalore,Pizza Hut,Dessert,Fries,1,367.09,60,UPI,2.9847560975609757,2,Monday,Late
2187,226,2024-02-05,Bangalore,Domino'S,Dessert,Paneer Curry,1,610.96,38,CARD,2.9847560975609757,2,Monday,Normal
2188,174,2024-02-05,Mangalore,Domino'S,Dessert,Cheese Pizza,3,556.58,19,CARD,2.9847560975609757,2,Monday,Fast
2189,252,2024-02-05,Hubli,Kfc,South Indian,Burger,4,595.7,51,CASH,5.0,2,Monday,Late
2190,19,2024-02-05,Mangalore,Kfc,Fast Food,Veg Biryani,3,503.21,60,CASH,3.0,2,Monday,Late
2191,82,2024-03-13,Mysuru,Mcdonald'S,South Indian,Chicken Biryani,2,625.74,59,CARD,2.0,3,Wednesday,Late
2192,150,2024-02-05,Mysuru,Pizza Hut,Biryani,Paneer Curry,3,220.89,15,CASH,3.0,2,Monday,Fast
2193,261,2024-02-05,Mangalore,Meghana Foods,Biryani,Burger,2,519.25,47,CASH,5.0,2,Monday,Late
2194,192,2024-02-05,Bangalore,Mcdonald'S,South Indian,Chicken Pizza,4,730.05,15,UPI,3.0,2,Monday,Fast
2195,116,2024-02-05,Mysuru,Domino'S,Dessert,Paneer Curry,1,562.0,37,CARD,4.0,2,Monday,Normal
2196,292,2024-02-05,Mangalore,Domino'S,Biryani,Burger,1,390.97,21,CASH,5.0,2,Monday,Fast
2197,35,2024-02-04,Mangalore,Mcdonald'S,Fast Food,Veg Pizza,4,505.36,30,CARD,3.0,2,Sunday,Normal
2198,94,2024-03-29,Mysuru,Domino'S,South Indian,Chicken Pizza,1,785.98,32,UPI,3.0,3,Friday,Normal
2199,47,2024-01-25,Bangalore,Domino'S,North Indian,Chicken Biryani,1,261.26,30,UPI,5.0,1,Thursday,Normal
